0.0092	0.00457764	-0.09536743	0.02670288	0.02441406	0.05111694	0.00686646	-0.00152588	0.16860962	-0.04119873	0.14648437	0.15182495
0.0093	0.00076294	-0.05340576	0.03051758	0.03356934	0.03204346	0.01449585	-0.02212524	0.15258789	-0.02212524	0.15335083	0.1739502
0.0094	-0.00152588	-0.03738403	0.03967285	0.06790161	0.02593994	-0.00457764	-0.03204346	0.15869141	-0.03738403	0.12893677	0.18844604
0.0095	0.01525879	-0.05264282	0.03433228	0.12588501	0.0328064	-0.0213623	-0.05569458	0.16021729	-0.04653931	0.11672974	0.18005371
0.0096	0.03204346	-0.05264282	0.05645752	0.13275146	0.04196167	-0.03814697	-0.05111694	0.14343262	-0.05340576	0.11825562	0.1701355
0.0097	0.02059937	-0.05493164	0.0617981	0.14724731	0.01068115	-0.02593994	-0.06408691	0.14343262	-0.050354	0.10147095	0.1663208
0.0098	0.01373291	-0.05722046	0.07324219	0.13580322	0.02670288	-0.01907349	-0.0869751	0.14419556	-0.02288818	0.09307861	0.14953613
0.0099	0.00839233	-0.05722046	0.0831604	0.12283325	0.01296997	0.01068115	-0.09155273	0.14266968	-0.00228882	0.10147095	0.12741089
0.01	0.01296997	-0.05111694	0.10757446	0.11291504	0.02212524	0.02975464	-0.08621216	0.13427734	0.00839233	0.09384155	0.10986328
0.0101	0.01296997	-0.03204346	0.09078979	0.12741089	0.01678467	0.06866455	-0.06790161	0.12512207	0.02822876	0.09384155	0.09307861
0.0102	0.03128052	-0.03814697	0.07324219	0.13809204	0.04348755	0.08850098	-0.05569458	0.14801025	0.01144409	0.08010864	0.0793457
0.0103	0.025177	-0.04348755	0.06790161	0.14419556	0.07324219	0.0831604	-0.04806519	0.16098022	0.01831055	0.07095337	0.0869751
0.0104	0.03356934	-0.03356934	0.05493164	0.14572144	0.09460449	0.0869751	-0.0617981	0.15182495	0.02822876	0.05950928	0.08926392
0.0105	0.04577637	-0.0328064	0.03356934	0.14877319	0.09918213	0.10375977	-0.04806519	0.13275146	0.05111694	0.05111694	0.09613037
0.0106	0.05340576	-0.04806519	-0.0038147	0.15411377	0.09231567	0.12207031	-0.02212524	0.13122559	0.03967285	0.05569458	0.10528564
0.0107	0.02670288	-0.05722046	-0.03585815	0.14953613	0.07705688	0.1159668	-0.03433228	0.14648437	0.03738403	0.05950928	0.09994507
0.0108	0.01220703	-0.05569458	-0.04043579	0.14572144	0.0793457	0.12664795	-0.01068115	0.13580322	0.02212524	0.07095337	0.08773804
0.0109	0.04501343	-0.050354	-0.02822876	0.13885498	0.06256104	0.14572144	0.00610352	0.12741089	-0.00915527	0.07553101	0.09231567
0.011	0.02670288	-0.06484985	-0.04730225	0.14038086	0.04425049	0.11672974	0.01144409	0.14266968	0.01602173	0.08773804	0.12054443
0.0111	-0.00915527	-0.07171631	-0.05264282	0.13275146	0.01754761	0.09231567	0.00152588	0.13809204	0	0.07781982	0.13122559
0.0112	-0.02822876	-0.08926392	-0.09613037	0.10452271	0.01831055	0.07400513	-0.00534058	0.15487671	-0.00534058	0.12512207	0.12741089
0.0113	-0.0213623	-0.09765625	-0.11901855	0.09155273	0.01373291	0.04882812	0.00457764	0.15029907	-0.00839233	0.14648437	0.11520386
0.0114	-0.03204346	-0.08392334	-0.11520386	0.11367798	0.02975464	0.02365112	0.01602173	0.13504028	-0.00686646	0.15029907	0.09002686
0.0115	-0.05111694	-0.05569458	-0.10986328	0.09689331	0.04806519	0.01602173	0.02288818	0.11444092	-0.0038147	0.12664795	0.06866455
0.0116	-0.06103516	-0.05111694	-0.11978149	0.10604858	0.05493164	0.01144409	0.00839233	0.08468628	-0.01831055	0.12359619	0.05493164
0.0117	-0.06790161	-0.06637573	-0.10757446	0.09689331	0.0541687	0.03738403	-0.0213623	0.06713867	-0.04425049	0.09307861	0.04577637
0.0118	-0.06408691	-0.09460449	-0.10681152	0.08392334	0.04501343	0.04577637	-0.02670288	0.04806519	-0.03967285	0.06713867	0.02288818
0.0119	-0.10070801	-0.08392334	-0.10910034	0.11520386	0.05874634	0.05569458	-0.05111694	0.06332397	-0.05569458	0.03433228	-0.00991821
0.012	-0.07324219	-0.07247925	-0.09307861	0.14419556	0.0793457	0.06713867	-0.04882812	0.03356934	-0.06408691	0.00305176	-0.00305176
0.0121	-0.05950928	-0.08392334	-0.05645752	0.1701355	0.09841919	0.07324219	-0.07629395	0.04196167	-0.0541687	-0.0038147	-0.01525879
0.0122	-0.05264282	-0.06713867	-0.04730225	0.18844604	0.10757446	0.07019043	-0.08392334	0.04730225	-0.0831604	-0.0038147	-0.01296997
0.0123	-0.03662109	-0.07324219	-0.01907349	0.19607544	0.13046265	0.06256104	-0.06408691	0.04348755	-0.07400513	0.00610352	-0.00610352
0.0124	-0.00457764	-0.0793457	-0.02365112	0.19226074	0.1449585	0.05569458	-0.04501343	0.04577637	-0.06408691	-0.04119873	0
0.0125	0.00839233	-0.07247925	-0.03204346	0.18692017	0.14648437	0.07247925	-0.03814697	0.01144409	-0.0541687	-0.02593994	0.00686646
0.0126	0.0289917	-0.050354	-0.01678467	0.17089844	0.12207031	0.08239746	-0.04043579	-0.01602173	-0.05264282	-0.03967285	-0.00991821
0.0127	0.07858276	-0.03585815	-0.00610352	0.17700195	0.11444092	0.08392334	-0.04272461	-0.03433228	-0.05874634	-0.04730225	0.01983643
0.0128	0.10147095	-0.01449585	0.00686646	0.14801025	0.08239746	0.07629395	-0.03051758	-0.03051758	-0.06332397	-0.06484985	0.02670288
0.0129	0.12207031	-0.01983643	-0.01144409	0.12359619	0.05569458	0.06408691	-0.06561279	-0.00991821	-0.0579834	-0.05111694	0.03128052
0.013	0.11138916	-0.02822876	-0.01068115	0.12054443	0.03662109	0.06713867	-0.0617981	0	-0.07095337	-0.03433228	0.03890991
0.0131	0.07553101	-0.03128052	-0.01678467	0.12512207	0.04730225	0.06256104	-0.06790161	-0.00762939	-0.07781982	-0.03356934	0.0541687
0.0132	0.05187988	-0.03051758	-0.04043579	0.12969971	0.03738403	0.04348755	-0.05645752	-0.0038147	-0.06561279	-0.01373291	0.05874634
0.0133	0.07019043	-0.03967285	-0.02746582	0.11825562	0.01296997	0.04653931	-0.02670288	-0.02593994	-0.03356934	0.01144409	0.08392334
0.0134	0.05569458	-0.0617981	-0.03509521	0.11520386	0.02441406	0.04501343	-0.0328064	-0.06027222	-0.02059937	0.02670288	0.07476807
0.0135	0.06637573	-0.06103516	-0.02365112	0.08468628	0.02822876	0.03585815	-0.03204346	-0.06866455	-0.0289917	0.04653931	0.06790161
0.0136	0.0831604	-0.07553101	-0.04806519	0.07476807	0.0289917	0.04348755	-0.01144409	-0.05111694	-0.01525879	0.04501343	0.04653931
0.0137	0.07247925	-0.06942749	-0.07171631	0.08163452	0.04882812	0.06408691	-0.00457764	-0.06103516	0.01068115	0.03356934	0.03509521
0.0138	0.07324219	-0.04806519	-0.06790161	0.10070801	0.04272461	0.0831604	-0.01754761	-0.05340576	0.03662109	0.02975464	0.04577637
0.0139	0.09841919	-0.04959106	-0.07553101	0.14724731	0.03204346	0.08087158	-0.02288818	-0.04425049	0.04348755	0.04196167	0.03814697
0.014	0.09231567	-0.06713867	-0.0793457	0.1625061	0.01220703	0.07629395	-0.01754761	-0.02822876	0.0579834	0.07171631	0.02365112
0.0141	0.07629395	-0.08850098	-0.06408691	0.16555786	0.01907349	0.06332397	-0.00610352	-0.01831055	0.07019043	0.07858276	0.03738403
0.0142	0.11825562	-0.09994507	-0.03967285	0.18157959	-0.01678467	0.05187988	-0.0328064	0.00991821	0.07553101	0.07858276	0.08010864
0.0143	0.11749268	-0.09994507	-0.03356934	0.18920898	-0.02365112	0.07400513	-0.02441406	0.04882812	0.09078979	0.07095337	0.06256104
0.0144	0.1121521	-0.10986328	-0.04348755	0.17776489	-0.05569458	0.07553101	-0.0213623	0.06027222	0.09231567	0.0869751	0.05874634
0.0145	0.07247925	-0.09841919	-0.02975464	0.18081665	-0.04653931	0.07171631	-0.00686646	0.04043579	0.07019043	0.09155273	0.07171631
0.0146	0.06484985	-0.09918213	-0.08010864	0.16784668	-0.04959106	0.08010864	-0.01983643	0.02212524	0.06942749	0.12130737	0.09689331
0.0147	0.05950928	-0.09613037	-0.06408691	0.1411438	-0.03128052	0.07324219	0.00762939	-0.00534058	0.06637573	0.10375977	0.08468628
0.0148	0.04043579	-0.10375977	-0.06408691	0.14724731	-0.01831055	0.08468628	0.01983643	-0.02746582	0.05187988	0.1083374	0.06408691
0.0149	0.01907349	-0.08392334	-0.04882812	0.16708374	-0.00610352	0.04959106	0.02288818	-0.02746582	0.04653931	0.09841919	0.03509521
0.015	0.025177	-0.07095337	-0.050354	0.18310547	-0.01144409	0.01068115	0.03738403	-0.05187988	0.04272461	0.09384155	0.0213623
0.0151	0.06408691	-0.07553101	-0.04272461	0.19607544	-0.00839233	0.02441406	0.0541687	-0.0289917	0.04348755	0.10147095	0.03204346
0.0152	0.06637573	-0.07400513	-0.02975464	0.18234253	-0.03356934	0.04119873	0.03890991	-0.02746582	0.04501343	0.09460449	0.04501343
0.0153	0.07019043	-0.05187988	-0.03128052	0.16708374	-0.04348755	0.0541687	0.03128052	0.00228882	0.05187988	0.09155273	0.05645752
0.0154	0.06637573	-0.04425049	-0.05340576	0.16479492	-0.05874634	0.04882812	0.03051758	0.04272461	0.04196167	0.10147095	0.07553101
0.0155	0.06866455	-0.09307861	-0.0617981	0.16403198	-0.06713867	0.06942749	0.03051758	0.04577637	0.03585815	0.1159668	0.07858276
0.0156	0.06103516	-0.08392334	-0.05187988	0.15945435	-0.07095337	0.09613037	0.00610352	0.05874634	0.01678467	0.10604858	0.08010864
0.0157	0.04501343	-0.07400513	-0.04730225	0.16021729	-0.08010864	0.09231567	-0.01373291	0.08392334	0.00610352	0.09536743	0.09078979
0.0158	0.04425049	-0.03890991	-0.04806519	0.16098022	-0.08239746	0.10299683	-0.00228882	0.08544922	-0.03204346	0.06942749	0.09841919
0.0159	0.0617981	-0.01296997	-0.0541687	0.15487671	-0.10070801	0.10986328	-0.00991821	0.08773804	-0.0328064	0.07629395	0.10299683
0.016	0.05950928	-0.03738403	-0.08239746	0.16708374	-0.10375977	0.09460449	0.0038147	0.0869751	-0.02288818	0.07781982	0.0831604
0.0161	0.05111694	-0.03204346	-0.07858276	0.18539429	-0.09536743	0.10528564	0.01831055	0.06561279	-0.02441406	0.08621216	0.08773804
0.0162	0.04653931	-0.03128052	-0.08239746	0.18615723	-0.09155273	0.10528564	0.050354	0.03890991	-0.02746582	0.07476807	0.08239746
0.0163	0.050354	-0.04196167	-0.09460449	0.19683838	-0.07095337	0.1121521	0.04119873	0.01373291	-0.03738403	0.06713867	0.08544922
0.0164	0.05645752	-0.03509521	-0.08010864	0.20294189	-0.04882812	0.12435913	0.04348755	-0.0213623	-0.04196167	0.03814697	0.09460449
0.0165	0.05950928	-0.03662109	-0.08544922	0.21896362	-0.03509521	0.12664795	0.02822876	-0.05187988	-0.05645752	0.01907349	0.08773804
0.0166	0.05111694	-0.03814697	-0.07781982	0.21591187	-0.01602173	0.16174316	0.03662109	-0.07019043	-0.04272461	0.01144409	0.08926392
0.0167	0.04119873	-0.02670288	-0.05264282	0.21743774	-0.03433228	0.16708374	0.06256104	-0.07247925	-0.0579834	0.02288818	0.06942749
0.0168	0.02822876	-0.02670288	-0.05645752	0.20065308	-0.05264282	0.18539429	0.06408691	-0.04959106	-0.05264282	0.03356934	0.06484985
0.0169	0.01602173	-0.02593994	-0.04043579	0.1914978	-0.04959106	0.16860962	0.04196167	-0.03051758	-0.06561279	0.01831055	0.0869751
0.017	0.01602173	-0.03662109	-0.05340576	0.1701355	-0.04501343	0.17776489	0.03967285	-0.0328064	-0.09307861	0.04348755	0.08544922
0.0171	0.0038147	-0.04806519	-0.05340576	0.15106201	-0.06256104	0.15411377	0.01831055	-0.01907349	-0.09536743	0.06790161	0.08392334
0.0172	-0.02365112	-0.05187988	-0.04501343	0.15869141	-0.04959106	0.13885498	-0.00457764	0.01449585	-0.08468628	0.04730225	0.0617981
0.0173	-0.04959106	-0.04806519	-0.06408691	0.15792847	-0.05264282	0.14953613	-0.03356934	0.02441406	-0.10604858	0.08239746	0.06408691
0.0174	-0.05645752	-0.03051758	-0.03433228	0.15945435	-0.03967285	0.14190674	-0.07247925	0.04653931	-0.10147095	0.09460449	0.06713867
0.0175	-0.07858276	-0.00228882	-0.06256104	0.13961792	-0.04196167	0.10604858	-0.0793457	0.07171631	-0.1083374	0.10528564	0.08392334
0.0176	-0.08468628	-0.01754761	-0.0869751	0.15335083	-0.08621216	0.10223389	-0.07629395	0.09231567	-0.13198853	0.09765625	0.11291504
0.0177	-0.06103516	-0.04501343	-0.12664795	0.14801025	-0.11138916	0.12054443	-0.06408691	0.12817383	-0.12435913	0.09994507	0.12817383
0.0178	-0.05264282	-0.05722046	-0.13122559	0.14190674	-0.11901855	0.1411438	-0.05950928	0.12359619	-0.12130737	0.10452271	0.13122559
0.0179	-0.06103516	-0.05645752	-0.15335083	0.14877319	-0.08392334	0.1411438	-0.04959106	0.1159668	-0.11138916	0.13122559	0.11749268
0.018	-0.08087158	-0.08468628	-0.15182495	0.13809204	-0.07476807	0.15411377	-0.04806519	0.10604858	-0.11138916	0.12435913	0.12435913
0.0181	-0.08087158	-0.09231567	-0.13198853	0.11138916	-0.06713867	0.17700195	-0.0328064	0.09613037	-0.08087158	0.12359619	0.11978149
0.0182	-0.05264282	-0.09765625	-0.13809204	0.07858276	-0.06866455	0.16708374	-0.01754761	0.10223389	-0.06790161	0.12130737	0.1159668
0.0183	-0.03204346	-0.06103516	-0.15029907	0.06103516	-0.05874634	0.15335083	-0.01373291	0.1083374	-0.11901855	0.12283325	0.10986328
0.0184	-0.02441406	-0.02593994	-0.14266968	0.04882812	-0.02288818	0.15182495	-0.0038147	0.09155273	-0.11520386	0.12512207	0.09231567
0.0185	-0.03814697	0.00915527	-0.15869141	0.06408691	-0.00076294	0.14343262	0.025177	0.08850098	-0.1083374	0.1411438	0.07476807
